,Ticker,Name,Market Cap,Sector,Beta
3072,RZLT,Rezolute Inc,99.40518108833922,Biotechnology,3.30367
3073,MDFZF,Medifocus Inc,1.84,Health Care,2.00513
3074,FSS,Federal Signal Corp,2212.3312797722797,Machinery,0.97681
3075,AHICF,Asahi Intecc Co Ltd,530485.05542,Health Care,1.21143
3076,ASHGF,Ashtrom Group Ltd,792690.3693,Construction,1.45864
3077,BHPLF,BHP Group Ltd,231055.387459,Metals & Mining,0.91134
3078,MBOT,Microbot Medical Inc,41.01392800689656,Health Care,4.00331
3079,GFI,Gold Fields Ltd,13370663.4521,Metals & Mining,1.23084
3080,TDG,TransDigm Group Inc,33574.688589921556,Aerospace & Defense,1.42624
3081,TR,Tootsie Roll Industries Inc,2290.4026799346047,Food Products,0.00714
3082,PLDGP,Prologis Inc,95881.536551,Real Estate,0.84249
3083,INDPF,Innovaderma PLC,8.136769,Consumer products,1.91759
3084,BCEXF,BCE Inc,62489.155495,Telecommunication,0.34061
3085,CMHHF,China Merchants Port Holdings Co Ltd,57768.556404,Transportation Infrastructure,0.95214
3086,CRTIF,Cartier Iron Corp,5.42,Financial Services,-0.40267
3087,WWR,Westwater Resources Inc,60.40794124590164,Electrical Equipment,1.51373
3088,AMSC,American Superconductor Corp,179.85297760606062,Electrical Equipment,1.35669
3089,AEIS,Advanced Energy Industries Inc,3094.512112893912,Electrical Equipment,1.60989
3090,GBMIF,Green Battery Minerals Inc,6.236666,Metals & Mining,2.28969
3091,LIOPF,Lion Corp,435608.771027,Consumer products,0.31257
3092,YNDX,Yandex NV,6798.33,Media,1.52669
3093,ADT,ADT Inc,6420.862196180576,Diversified Consumer Services,2.00984
3094,NBMFF,NEO Battery Materials Ltd,29.745324,Metals & Mining,4.7495
3095,RTOXF,Rotork PLC,2406.916634,Machinery,1.2087
3096,VITOF,Vitro SAB de CV,11564.35,Packaging,0.9982
3097,FUJIF,Fujifilm Holdings Corp,2837093.742981,Technology,0.52464
3098,VLBOF,Villeroy & Boch AG,538.69405,Building,0.76906
3099,PCRRF,Pasco Corp,19015.143489,Professional Services,1.56935
3100,XCLL,XcelMobility Inc,0.0,Technology,-1.60368
3101,UGHL,Union Bridge Holdings Ltd,4.82,Health Care,0.24566
3102,MXL,Maxlinear Inc,3187.1846191271316,Semiconductors,2.03382
3103,OMAGQ,Omagine Inc,0.0,Real Estate,3.07521
3104,AVB,Avalonbay Communities Inc,29022.069374,Real Estate,0.93688
3105,PHDVF,Prince Housing & Development Corp,19553.189049,Real Estate,0.68187
3106,GLBKF,Goldbank Mining Corp,7.913193,Metals & Mining,1.24161
3107,RPGRY,REA Group Ltd,14978.12937,Media,1.35868
3108,EJTTF,Easyjet PLC,3835.706996,Airlines,2.67687
3109,WTLC,Western Metals Corp,1.15,Leisure Products,-0.21109
3110,MNTV,Momentive Global Inc,1939.9186499099756,Technology,1.28857
3111,MVRBF,Medivir AB,415.85,Biotechnology,0.88844
3112,PBHDF,Paramount Bed Holdings Co Ltd,118274.635712,Health Care,0.71139
3113,PTLPF,Lippo Cikarang Tbk PT,3510276.12793,Real Estate,2.6341
3114,PDIYF,Predictive Discovery Ltd,261.224994,Metals & Mining,8.79054
3115,XIACF,Xiaomi Corp,304214.579982,Technology,1.29344
3116,VSTO,Vista Outdoor Inc,2153.0228178022508,Leisure Products,0.5365
3117,RADA,Rada Electronic Industries Ltd,619.0375910317196,Aerospace & Defense,0.79624
3118,JMPLF,Johnson Matthey PLC,3826.779602,Chemicals,1.27477
3119,WHTHF,WhiteHawk Ltd,22.317025,Retail,2.11297
3120,HMC,Honda Motor Co Ltd,5729110.794434,Automobiles,1.15344
3121,SOCLF,Pharos Energy PLC,105.701621,Energy ,2.85562
3122,DXYN,Dixie Group Inc,29.89787263157895,Consumer products,2.53479
3123,KTGDF,K2 Gold Corp,10.700025,Metals & Mining,1.38525
3124,ACSAY,ACS Actividades de Construccion y Servicios SA,6833.455382,Construction,1.23615
3125,SSTT,SStartrade Tech Inc,1.79,Metals & Mining,-0.38015
3126,SCRCQ,ScripsAmerica Inc,0.0,Retail,-1.59949
3127,AXAHF,AXA SA,54157.803955,Insurance,1.64334
3128,CUE,Cue Biopharma Inc,121.14928586216216,Biotechnology,1.61244
3129,FFMH,First Farmers and Merchants Corp,120.88,Banking,0.24236
3130,FJTNF,Fuji Media Holdings Inc,251985.555145,Media,0.90616
3131,PHG,Koninklijke Philips NV,20734.25,Health Care,1.03593
3132,HDVY,Health Discovery Corp,14.08,Health Care,3.06481
3133,BTB,Bit Brother Ltd,35.30713374215942,Retail,1.34446
3134,ELFIF,E-L Financial Corp Ltd,3086.341467,Insurance,0.78303
3135,OUSZF,Outsourcing Inc,146354.729797,Professional Services,2.79701
3136,AHKSF,Asahi Kasei Corp,1476947.619934,Chemicals,1.38263
3137,NPMFF,Newpeak Metals Ltd,8.86685,Metals & Mining,0.51033
3138,SPTTY,Splitit Ltd,134.268336,Technology,1.37231
3139,NNDIF,Noranda Income Fund,72.4855,Metals & Mining,1.2991
3140,BNCC,BNCCorp Inc,107.439299,Banking,1.25208
3141,KNNKF,Kanematsu Sustech Corp,6792.939082,Building,0.70717
3142,CLLS,Cellectis SA,139.518247,Biotechnology,1.7585
3143,KYOCF,Kyocera Corp,2663293.229126,Electrical Equipment,0.85367
3144,RGA,Reinsurance Group of America Inc,8407.227641064974,Insurance,1.08975
3145,SCGPY,Serco Group PLC,2132.47057,Commercial Services & Supplies,0.55617
3146,EQTNP,Equitrans Midstream Corp,3570.2947873623007,Energy ,2.06738
3147,GLPJF,GLP J-REIT,757974.341202,Real Estate,0.26712
3148,ALB,Albemarle Corp,29429.248222986003,Chemicals,1.5428
3149,HYMLF,Hyundai Motor Co,43578465.651178,Automobiles,1.17775
3150,ISDAF,Israel Discount Bank Ltd,2396090.8572,Banking,1.39632
3151,VSYS,Viscount Systems Inc,0.01,Electrical Equipment,1.58858
3152,AFHIQ,Atlas Financial Holdings Inc,5.44,Insurance,2.54936
3153,CLS,Celestica Inc,1735.55389,Electrical Equipment,2.44933
3154,SWRAY,Swire Pacific Ltd,67636.048508,Real Estate,1.1936
3155,YUZHF,Yuzhou Group Holdings Co Ltd,3006.340387,Real Estate,1.57469
3156,DKSHF,DKSH Holding AG,5160.476484,Professional Services,0.37892
3157,PBSFY,Prosiebensat 1 Media SE,2304.134885,Media,1.50832
3158,HT,Hersha Hospitality Trust,442.742543,Real Estate,2.23269
3159,KNDI,Kandi Technologies Group Inc,208.94537136363638,Auto Components,1.89021
3160,FSR,Fisker Inc,3138.5532010666666,Automobiles,0.99315
3161,OPY,Oppenheimer Holdings Inc,434.1920024783225,Financial Services,1.23967
3162,BIXT,Bioxytran Inc,32.15,Biotechnology,0.14835
3163,HTCTF,Hutchison Telecommunications Hong Kong Holdings Ltd,6313.015735,Telecommunication,0.81064
3164,CLRD,Clearday Inc,26.663987,Health Care,1.3468
3165,CTNGY,Costain Group PLC,108.383389,Construction,3.36274
3166,OZFRY,OFX Group Ltd,594.432084,Financial Services,0.29175
3167,RLBY,Reliability Inc,17.7,Professional Services,0.99852
3168,TWABF,Towa Bank Ltd,19192.301331,Banking,1.06297
3169,SHEL,Shell PLC,175188.809929,Energy ,1.29058
3170,WMELF,Westmount Energy Ltd,5.401931,Financial Services,0.81094
3171,VAPO,Vapotherm Inc,85.53455313071896,Health Care,-0.37522
3172,UBOH,United Bancshares Inc,103.78787936372748,Banking,0.6258
3173,DMRC,Digimarc Corp,339.195095731915,Technology,1.24896
3174,FBSBF,2Invest AG,63.517099,Biotechnology,0.38692
3175,SMLKF,Synlait Milk Ltd,760.664145,Food Products,1.15904
3176,UNIB,University Bancorp Inc (MICHIGAN),89.71551,Banking,0.47125
3177,LTSSF,Lotus Bakeries NV,3794.46035,Food Products,0.2863
3178,WFAFY,Wesfarmers Ltd,53962.604682,Retail,0.96109
3179,HNWAF,Hanwa Co Ltd,125366.172047,Trading Companies & Distributors,1.6989
3180,VNNVF,Vonovia SE,27838.831782,Real Estate,0.41141
3181,MNLFF,Manulife Financial Corp,44917.286112,Insurance,1.20241
3182,WHLR,Wheeler Real Estate Investment Trust Inc,22.849268,Real Estate,2.81776
3183,NSHRF,Northern Shield Resources Inc,5.833671,Metals & Mining,1.93375
3184,SGGEF,Sage Group PLC,6653.593603,Technology,0.60272
3185,HLTEF,Hilan Ltd,443360.3148,Technology,0.75386
3186,CAKFF,McKesson Europe AG,4552.15,Health Care,0.13403
3187,CGECF,Cogeco Inc,1229.395725,Media,0.23818
3188,IINX,Ionix Technology Inc,4.69021234200744,Technology,1.63877
3189,MMTMF,Monument Mining Ltd,31.014798,Metals & Mining,0.68869
3190,EMHLF,European Metals Holdings Ltd,97.462301,Metals & Mining,2.33829
3191,MMAPF,Memscap SA,8.548785,Semiconductors,1.17396
3192,TRSI,Trophy Resources Inc,4.06,Energy ,4.1974
3193,TMQ,Trilogy Metals Inc,184.739632,Metals & Mining,1.16854
3194,TFRFF,Tefron Ltd,23540.6568,"Textiles, Apparel & Luxury Goods",1.54249
3195,IRVRF,Irving Resources Inc,65.743332,Metals & Mining,0.33123
3196,MTGCF,Mapletree North Asia Commercial Trust,4247.47927,Real Estate,0.96941
3197,PXCLY,Phoenix Copper Ltd,61.055496,Metals & Mining,1.75427
3198,MGI,MoneyGram International Inc,978.1870698837673,Technology,1.30703
3199,INVI,Integral Vision Inc,0.0,Electrical Equipment,1.52098
3200,VSEC,VSE Corp,502.7545460505286,Commercial Services & Supplies,1.44521
3201,SVLT,Sunvault Energy Inc,11.13,Semiconductors,0.56181
3202,SIOLY,Sino-Ocean Group Holding Ltd,10480.197708,Real Estate,1.3703
3203,CMWCF,Cromwell Property Group,2081.9990699999994,Real Estate,0.80815
3204,LTTC,Lattice Inc,0.0,Technology,-0.99129
3205,ESSA,ESSA Bancorp Inc,170.0330154570533,Financial Services,0.41985
3206,EQ,Equillium Inc,82.94767501234567,Biotechnology,1.30313
3207,ZHEXF,Zhejiang Expressway Co Ltd,30618.957998,Transportation Infrastructure,0.51963
3208,BKRRF,Blackrock Silver Corp,111.511763,Metals & Mining,1.99872
3209,CNBZ,CNB Corp,29.06,Banking,-0.38287
3210,PKCOY,Park24 Co Ltd,368323.341064,Commercial Services & Supplies,1.79269
3211,MTLHY,Mitsubishi Chemical Holdings Corp,1114796.621521,Chemicals,1.09071
3212,MARPS,Marine Petroleum Trust,16.36,Energy ,0.51855
3213,KMSWF,Kingmaker Footwear Holdings Ltd,704.063228,"Textiles, Apparel & Luxury Goods",0.44797
3214,FLWPF,Flowr Corp,17.339602,Pharmaceuticals,0.44777
3215,HDUP,Headsup Entertainment International Inc,25.62,Media,0.06613
3216,NGMC,Next Generation Management Corp,0.07,Retail,1.79141
3217,HGMCF,Harmony Gold Mining Company Ltd,3171374.3991,Metals & Mining,1.68956
3218,OSTKO,Overstock.com Inc,1393.5328995933635,Retail,3.86824
3219,ZMWYF,ZoomAway Technologies Inc,3.19,"Hotels, Restaurants & Leisure",1.59916
3220,VRDN,Viridian Therapeutics Inc,353.28191739291594,Biotechnology,1.19638
3221,AJPLF,AJ Plast PCL,7304.000168,Packaging,0.51133
3222,DAKT,Daktronics Inc,152.31228867601246,Electrical Equipment,0.67604
3223,ATLKY,Atlas Copco AB,490442.78,Machinery,1.14272
3224,RTTGF,RTG Mining Inc,58.710501,Metals & Mining,0.85096
3225,BRN,Barnwell Industries Inc,26.385221,Energy ,0.3844
3226,WEICF,Weichai Power Co Ltd,101496.350439164,Machinery,0.9769
3227,KYYWY,Keywords Studios PLC,1791.927456,Technology,1.0131
3228,NLSN,Nielsen Holdings PLC,9233.327079641764,Professional Services,1.40781
3229,IPDN,Professional Diversity Network Inc,14.78256639060569,Media,1.74385
3230,GWNCF,Goldwin Inc,364850.14801,"Textiles, Apparel & Luxury Goods",0.70272
3231,PTNAF,Bank CIMB Niaga Tbk PT,25926903.4375,Banking,1.64153
3232,CTPCF,CITIC Ltd,257448.844593,Industrial Conglomerates,0.75583
3233,RCB,Ready Capital Corp,1231.337488,Real Estate,1.05157
3234,YADGF,Yadea Group Holdings Ltd,39184.990053,Automobiles,0.38643
3235,CCBC,Chino Commercial Bancorp,30.78,Banking,0.69932
3236,ERHE,ERHC Energy Inc,2.88,Energy ,-5.03509
3237,CGPZF,C&C Group PLC,766.599871,Beverages,1.94073
3238,PTXKY,XL Axiata Tbk PT,28164012.421875,Telecommunication,1.14643
3239,FMCCM,Federal Home Loan Mortgage Corp,488.12973740432426,Financial Services,1.98288
3240,FECCF,Frontera Energy Corp,1337.174856,Energy ,2.18008
3241,LUSI,Zuki Inc,15.01,Food Products,-2.36571
3242,ANEWF,Australia and New Zealand Banking Group Ltd,70607.366066,Banking,1.15731
3243,BURCB,Burnham Holdings Inc,81.52,Building,0.3816
3244,BVHMF,Vistry Group PLC,1995.82752,Consumer products,2.76592
3245,BTSNF,Betsson AB,7877.83,"Hotels, Restaurants & Leisure",0.66899
3246,PCCOF,PALTAC Corp,285326.462173,Distributors,0.31376
3247,THAFF,Thoresen Thai Agencies PCL,18224.644775,Industrial Conglomerates,2.61519
3248,ATLMF,Atalaya Mining PLC,538.4483,Metals & Mining,1.76717
3249,GTHX,G1 Therapeutics Inc,193.45606161830358,Biotechnology,2.0226
3250,PFSMF,Perfect Medical Health Management Ltd,5555.046899,Diversified Consumer Services,1.14882
3251,WEGRY,Weir Group PLC,4180.832479,Machinery,1.74814
3252,VGZ,Vista Gold Corp,98.30810634596376,Metals & Mining,1.38907
3253,GIBBF,GIBB River Diamonds Ltd,11.21,Metals & Mining,1.19275
3254,ICHR,Ichor Holdings Ltd,870.6531362066395,Semiconductors,2.10358
3255,TKHVY,Turk Hava Yollari AO,59146.8,Airlines,1.2838
3256,UAHC,United American Healthcare Corp,5.27,Health Care,-1.58194
3257,HKVTY,HK Electric Investments Ltd,67596.932337,Utilities,0.17089
3258,CAT,Caterpillar Inc,117182.37076020315,Machinery,0.92846
3259,PTGCF,PTT Global Chemical PCL,217551.970093,Chemicals,1.7169
3260,MGPHF,Mason Graphite Inc,68.146286,Metals & Mining,1.40573
3261,UPS,United Parcel Service Inc,160957.70680940035,Logistics & Transportation,1.1624
3262,APTTF,Asian Pay Television Trust,240.12,Media,0.6933
3263,MRAAF,Murata Manufacturing Co Ltd,5350920.892151,Electrical Equipment,0.98244
3264,ALG,Alamo Group Inc,1460.9833321514768,Machinery,1.02146
3265,PRNAF,Alterity Therapeutics Ltd,40.916869,Biotechnology,0.56937
3266,ELRXF,Electrolux AB,41811.27,Consumer products,1.14712
3267,BQSSF,Boss Energy Ltd,803.879854,Energy ,1.4405
3268,WZZAF,Wizz Air Holdings PLC,2941.696055,Airlines,1.89365
3269,TKMTF,Takamatsu Machinery Co Ltd,6968.414271,Machinery,0.99132
3270,CBNT,C-Bond Systems Inc,3.42,Chemicals,1.23386
3271,RCC,Ready Capital Corp,1231.337488,Real Estate,1.05157
3272,RNWEF,REC Silicon ASA,7914.072232,Semiconductors,-0.14115
3273,PUFLF,Purifloh Ltd,8.668962,Utilities,-1.50385
3274,CQP,Cheniere Energy Partners LP,26500.484482566153,Energy ,0.82014
3275,PLFX,Pulse Evolution Corp,0.0,Technology,-3.18776
3276,GSMGF,Indiana Resources Ltd,23.738984,Metals & Mining,0.5294
3277,OITAF,Oita Bank Ltd,27937.230446,Banking,0.85489
3278,AVCRF,Avricore Health Inc,11.234956,Health Care,-2.73491
3279,MXROF,Max Resource Corp,97.068118,Metals & Mining,1.78798
3280,GFOO,Genufood Energy Enzymes Corp,4.53,Consumer products,4.35302
3281,NFPDF,Nissin Foods Holdings Co Ltd,870514.200592,Food Products,0.43398
3282,EIG,Employers Holdings Inc,1151.9770500652387,Insurance,0.0933
3283,TIACF,Tian An China Investments Co Ltd,5820.29579,Real Estate,0.38379
3284,FNCTF,Orange SA,30922.935185,Telecommunication,0.31215
3285,IPFPF,International Personal Finance PLC,189.088333,Financial Services,1.84156
3286,CIVI,Civitas Resources Inc,6528.050412453431,Energy ,1.70989
3287,GECFF,Gecina SA,7953.744493,Real Estate,0.90567
3288,BIOAF,Bioasis Technologies Inc,15.871683,Biotechnology,0.28029
3289,ADN,Advent Technologies Holdings Inc,69.160348,Electrical Equipment,0.74623
3290,MTP,Midatech Pharma PLC,12.55791,Biotechnology,1.52786
3291,WKGFF,Westkam Gold Corp,2.500862,Metals & Mining,-0.96226
3292,BVXV,BiondVax Pharmaceuticals Ltd,24.203839,Pharmaceuticals,2.51771
3293,HDYNQ,Hyperdynamics Corp,0.0,Energy ,0.67527
3294,MARUF,Marubeni Corp,2407032.938477,Trading Companies & Distributors,1.38868
3295,AUBOF,AUB Group Ltd,1941.12478,Insurance,1.06424
3296,CHSCP,CHS Inc,395.159627,Food Products,0.33825
3297,SGH,SMART Global Holdings Inc.,1225.1834419448946,Semiconductors,1.16754
3298,BHCCF,Benchmark Holdings PLC,351.980408,Food Products,1.05313
3299,YKLTY,Yakult Honsha Co Ltd,1150194.976044,Food Products,0.61747
3300,DRXGF,Drax Group PLC,2775.439553,Utilities,1.4704
3301,SUHJY,Sun Hung Kai Properties Ltd,281809.131592,Real Estate,1.02896
3302,HMTGF,Human Metabolome Technologies Inc,3510.611842,Life Sciences Tools & Services,1.84464
3303,SSY,SunLink Health Systems Inc,7.78864945355191,Health Care,1.13221
3304,EOHHF,Eoh Holdings Ltd,96529.4645,Technology,1.94884
3305,GRSFF,Greencastle Resources Ltd,3.722108,Energy ,1.78581
3306,ANVMF,Anova Metals Ltd,17.977131,Metals & Mining,0.93469
3307,IOIOF,IOI Corporation Bhd,26619.776274,Food Products,0.96591
3308,SOLLF,Shui On Land Ltd,8366.285787,Real Estate,1.04749
3309,FELTF,Fuji Electric Co Ltd,882736.938171,Electrical Equipment,1.49502
3310,CGKEY,Chugoku Electric Power Co Inc,307664.784851,Utilities,0.14369
3311,TTNP,Titan Pharmaceuticals Inc,5.4424840226628906,Pharmaceuticals,0.749
3312,HHOLF,Herald Holdings Ltd,296.20046,Leisure Products,0.65047
3313,SAGE,SAGE Therapeutics Inc,2168.318356850759,Biotechnology,1.55318
3314,RWEOY,RWE AG,27589.779269,Utilities,0.5674
3315,UNH,UnitedHealth Group Inc,461824.35556079383,Health Care,0.8316
3316,STAG,STAG Industrial Inc,6111.325505,Real Estate,0.99206
3317,OXNXF,Onxeo SA,39.591904,Biotechnology,0.88768
3318,CMCLF,China Molybdenum Co Ltd,96754.0262052098,Metals & Mining,1.49856
3319,IDGBF,Indigo Books and Music Inc,103.087864,Retail,1.3225
3320,VLKAF,Volkswagen AG,84766.42,Automobiles,1.46226
3321,ELAN,Elanco Animal Health Inc,11776.547468857023,Pharmaceuticals,0.74196
3322,XYF,X Financial,148.103077,Financial Services,0.59402
3323,DPUKY,Domino's Pizza Group PLC,1440.632764,"Hotels, Restaurants & Leisure",0.87492
3324,PRHL,Premier Holding Corp,0.2,Utilities,3.25706
3325,BLIN,Bridgeline Digital Inc,13.28289228346457,Technology,2.77781
3326,ASXSF,Elysee Development Corp,20.162305,Financial Services,0.76441
3327,SMIZF,Melia Hotels International SA,1624.588852,"Hotels, Restaurants & Leisure",1.88327
3328,FREJN,Federal Home Loan Mortgage Corp,488.12973740432426,Financial Services,1.98288
3329,VCST,Viewcast.Com Inc,0.01,Technology,2.39032
3330,RNRTY,Reunert Ltd,660863.7693,Industrial Conglomerates,0.41746
3331,NRIS,Norris Industries Inc,9.08830183486239,Energy ,-0.06194
3332,TROO,TROOPS Inc,266.18675383529404,Electrical Equipment,0.78645
3333,WRCDF,Wirecard AG,4.25,Technology,0.09207
3334,GLVHF,Glenveagh Properties PLC,649.68,Consumer products,1.30112
3335,SENOF,Sensorion SA,34.344085,Biotechnology,1.85838
3336,ENIGF,Enigmo Inc,23277.855721,Retail,-0.08814
3337,CTTH,CTT Pharmaceutical Holdings Inc,2.5,Pharmaceuticals,1.52368
3338,HOFT,Hooker Furnishings Corp,204.0972211156138,Consumer products,0.89819
3339,KYKOF,Kyowa Kirin Co Ltd,1499647.193909,Pharmaceuticals,0.78457
3340,LSANF,Los Andes Copper Ltd,438.965312,Metals & Mining,1.44972
3341,BGCP,BGC Partners Inc,1210.8210286614421,Financial Services,1.77627
3342,KIYOF,Kiyo Bank Ltd,90030.393967,Banking,0.73114
3343,OIGLF,Chariot Ltd,177.380499,Energy ,1.64383
3344,PAGDF,Paragon Id SA,54.047884,Electrical Equipment,1.66084
3345,NMR,Nomura Holdings Inc,1548903.295513,Financial Services,0.9834
3346,GRCAF,Gold Springs Resource Corp,44.86124,Metals & Mining,1.38597
3347,FSTX,F-Star Therapeutics Inc,61.22407056630825,Biotechnology,1.84234
3348,HLFFF,Hellofresh SE,5874.090249,Retail,0.16481
3349,CTILF,CTI Logistics Ltd,79.215193,Logistics & Transportation,0.98466
3350,BGSF,BGSF Inc,130.32992304400977,Professional Services,2.15376
3351,GWRS,Global Water Resources Inc,324.56721691759776,Utilities,0.69977
3352,CDEXF,Cardiex Ltd,30.787037,Health Care,2.11053
3353,FJSGF,Fujii Sangyo Corp,10864.010163,Trading Companies & Distributors,0.65385
3354,PSMMY,Persimmon PLC,6974.711763,Consumer products,1.52525
3355,PAYD,Paid Inc,14.38,Technology,-0.23566
3356,DVAX,Dynavax Technologies Corp,1527.1177659513423,Biotechnology,1.42251
3357,RROYF,RE Royalties Ltd,24.699461,Utilities,0.65346
3358,GOODN,Gladstone Commercial Corp,797.277615,Real Estate,1.02011
3359,MTRX,Matrix Service Co,162.35050917587935,Construction,1.66946
3360,ADHLF,Applied Development Holdings Ltd,250.510575,Real Estate,0.03396
3361,SRT,Startek Inc,135.7975851934524,Technology,1.48901
3362,TPRFF,GCM Mining Corp,418.645234,Metals & Mining,1.31252
3363,AMNF,Armanino Foods Of Distinction Inc,106.78,Food Products,0.46757
3364,SABR,Sabre Corp,2555.638419778808,Technology,1.84545
3365,VBTX,Veritex Holdings Inc,1897.334748829396,Banking,1.45679
3366,ELP,Companhia Paranaense de Energia,19424.17,Utilities,0.85121
3367,MTG,MGIC Investment Corp,4315.841089894126,Financial Services,1.49526
3368,FRSB,First Resource Bank (Pennsylvania),33.84341899640963,Banking,0.8578
3369,AVCVF,Monitor Ventures Inc,0.477599,Electrical Equipment,0.35193
3370,ENGGY,Enagas SA,5608.920559,Utilities,0.58369
3371,IRTC,iRhythm Technologies Inc,4263.26955510748,Health Care,1.22781
3372,RKWAF,Rockwool A/S,42869.63,Building,1.30499
3373,TRN,Trinity Industries Inc,2113.5562690306247,Machinery,1.37122
3374,AMN,AMN Healthcare Services Inc,4421.259991537048,Health Care,0.36116
3375,EVOK,Evoke Pharma Inc,9.22688177272727,Pharmaceuticals,0.75105
3376,INVA,Innoviva Inc,1058.024199375,Pharmaceuticals,0.50176
3377,SFUNY,Fang Holdings Ltd,25.22,Media,1.02729
3378,BNTGF,Brenntag SE,11093.100471,Trading Companies & Distributors,1.05589
3379,ENEKF,Enea AB,2554.290507,Technology,1.32814
3380,EDSFF,Exceed Company Ltd,0.0,"Textiles, Apparel & Luxury Goods",7.03015
3381,APMCF,Morien Resources Corp,14.417042,Metals & Mining,2.07627
3382,BIP,Brookfield Infrastructure Partners LP,27106.182560710942,Utilities,0.79374
3383,MAVBF,Mav Beauty Brands Inc,31.617903,Consumer products,1.59874
3384,RFLFY,Raffles Education Co Ltd,84.098062,Diversified Consumer Services,0.3347
3385,GENMF,Generation Mining Ltd,134.938053,Metals & Mining,1.75185
3386,RIHT,Rightscorp Inc,2.46,Technology,0.2975
3387,NBN,Northeast Bank,323.61123305974684,Banking,1.36403
3388,MTB,M&T Bank Corp,32365.819188588444,Banking,0.86371
3389,YNVYF,Ynvisible Interactive Inc,24.684049,Electrical Equipment,1.16023
3390,RMSYF,Ramsay Health Care Ltd,17817.085459,Health Care,0.79701
3391,MCPH,Midland Capital Holdings Corp,3.73,Financial Services,0.35772
3392,PRZM,Prism Technologies Group Inc,0.02,Technology,-0.25588
3393,VRNS,Varonis Systems Inc,3853.565550124654,Technology,1.28319
3394,LAUR,Laureate Education Inc,2266.7155093572546,Diversified Consumer Services,0.75117
3395,TNLX,Trans Lux Corp,5.11,Electrical Equipment,-0.6035
3396,IMBIL,iMedia Brands Inc,45.56900532984293,Retail,1.8536
3397,GYRO,Gyrodyne LLC,18.54091519856173,Real Estate,0.34284
3398,MZWAF,Maezawa Kasei Industries Co Ltd,19201.475859,Building,0.47129
3399,PEYE,Precision Optics Corporation Inc,33.49188,Health Care,0.65057
3400,SSEZY,SSE PLC,18660.908388,Utilities,0.61785
3401,STBEF,Starbreeze AB,657.59,Media,1.35634
3402,PGR,Progressive Corp,69857.76961121228,Insurance,0.49895
3403,CVST,Covista Communications Inc,0.97,Telecommunication,-0.91602
3404,CRERF,Carrefour SA,14378.754415,Retail,0.42724
3405,THMG,Thunder Mountain Gold Inc,5.5987136666666695,Metals & Mining,0.38778
3406,COYJF,Citycon Oyj,1243.266184,Real Estate,0.95772
3407,CWST,Casella Waste Systems Inc,3783.0379986025,Commercial Services & Supplies,1.02652
3408,ALFRY,Alfresa Holdings Corp,355305.66684,Health Care,0.59055
3409,TSLLF,Tassal Group Ltd,786.245545,Food Products,0.64293
3410,OROXF,Orosur Mining Inc,29.786208,Metals & Mining,-1.23581
3411,SRGRF,Sunpower Group Ltd,318.274443,Machinery,1.03407
3412,HMTXF,Hemostemix Inc,21.840864,Biotechnology,0.04624
3413,CDUTF,Canadian Utilities Ltd,10860.303536,Utilities,0.56148
3414,PSWW,Principal Solar Inc,6.81337,Utilities,9.33319
3415,CWGL,Crimson Wine Group Ltd,168.2445115513834,Beverages,0.34152
3416,TWIRF,Tree Island Steel Ltd,127.953841,Metals & Mining,1.37285
3417,RM,Regional Management Corp,468.41427850611825,Financial Services,1.31861
3418,MDDVF,Medical Developments International Ltd,181.827884,Pharmaceuticals,1.56958
3419,CIZN,Citizens Holding Co,102.54476917491726,Banking,0.06618
3420,CITAF,COSCO SHIPPING Development Co Ltd,36883.206581888255,Trading Companies & Distributors,1.42657
3421,AAIC,Arlington Asset Investment Corp,106.19179,Real Estate,1.65097
3422,MFMLF,International Iconic Gold Exploration Corp,3.850366,Metals & Mining,0.80901
3423,CSNVF,Corbion NV,1967.491223,Chemicals,0.83879
3424,SRNN,Southern Banc Company Inc,8.55,Banking,-0.37668
3425,SGHHF,SG Holdings Co Ltd,1511899.503174,Logistics & Transportation,0.85479
3426,DTST,Data Storage Corp,20.82806477104377,Technology,0.74434
3427,VCISF,Vinci SA,50798.021031,Construction,1.01956
3428,GRCLF,Graincorp Ltd,2205.915267,Retail,1.00028
3429,MRAAY,Murata Manufacturing Co Ltd,5350920.892151,Electrical Equipment,0.98244
3430,CRPJY,China Resources Power Holdings Co Ltd,77159.52372,Utilities,0.00017
3431,PCDAF,Postmedia Network Canada Corp,162.724177,Media,1.62226
3432,CHKIF,China Southern Airlines Co Ltd,97930.8719662395,Airlines,0.88375
3433,HCM,HUTCHMED (China) Ltd,1490.900926696844,Pharmaceuticals,0.72034
3434,AIXN,AiXin Life International Inc,246.0,Distributors,-0.53318
3435,ATVVF,Australian Vanadium Ltd,164.973937,Metals & Mining,2.00343
3436,ORRYY,Orora Ltd,3246.589757,Packaging,0.58903
3437,SWMAY,Swedish Match AB,150119.805124,Tobacco,0.38363
3438,ASRPF,Asarina Pharma AB (publ),28.154275,Pharmaceuticals,0.07913
3439,BTN,Ballantyne Strong Inc,56.19179329167858,Media,1.16497
3440,CHAEF,China Aerospace International Holdings Ltd,1527.085891,Electrical Equipment,1.20491
3441,CELZ,Creative Medical Technology Holdings Inc,9.02156560842105,Biotechnology,5.0858
3442,BBIXF,Bonus Biogroup Ltd,40994.1791,Biotechnology,2.34628
